Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_04_762.jpg,-8.04451366428,0.2,0,0.9718,97.72,82.6418,0.1832,214.4233,359.3745
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_04_794.jpg,-7.38972625203,0.2,0,0.9724,97.6864,82.622,0.1965,214.0159,359.4036
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_04_863.jpg,-6.14267132108,0.2,0,0.9851,97.6184,82.5828,0.2258,213.2434,359.462
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_04_921.jpg,-5.86507641816,0.2,0,0.9861,97.5672,82.553,0.2472,212.7839,359.5174
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_04_954.jpg,-5.86507641816,0.2,0,0.9861,97.5672,82.553,0.2472,212.7839,359.5174
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_04_987.jpg,-4.97888424557,0.2,0,0.9952,97.5154,82.5229,0.273,212.357,359.5788
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_031.jpg,-4.2199549027,0.2,0,0.9992,97.4809,82.5031,0.2839,212.0356,359.6178
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_069.jpg,-3.4764793505,0.2,0,1.0001,97.4462,82.4833,0.2936,211.7013,359.6536
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_123.jpg,-2.77993158032,0.2,0,1.0047,97.3939,82.4533,0.3127,211.3274,359.7129
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_157.jpg,-2.77993158032,0.2,0,1.0047,97.3939,82.4533,0.3127,211.3274,359.7129
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_192.jpg,-1.8787087815,0.2,0,1.0125,97.3411,82.4231,0.3338,210.9651,359.7711
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_226.jpg,-1.11665465765,0.2,0,1.0171,97.3057,82.4029,0.3475,210.7621,359.8091
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_316.jpg,-0.427458498314,0.2,0,1.0265,97.2344,82.3623,0.3758,210.4109,359.8792
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_351.jpg,-0.427458498314,0.2,0,1.0265,97.2344,82.3623,0.3758,210.4109,359.8792
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_426.jpg,-0.286957604382,0.2,0,1.0337,97.1804,82.3313,0.4005,210.29,359.9332
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_455.jpg,-0.0627611734757,0.2,0,1.0404,97.1261,82.2999,0.427,210.2098,359.9875
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_562.jpg,0.242514786869,0.2,0,1.0526,97.0167,82.2371,0.4517,210.1261,0.0635
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_592.jpg,0.242514786869,0.2,0,1.0526,97.0167,82.2371,0.4517,210.1261,0.0635
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_621.jpg,0.442577482986,0.2,0,1.0605,96.9435,82.1949,0.4486,210.0782,0.0966
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_682.jpg,0.352991506073,0.2,0,1.0609,96.8883,82.1631,0.4388,210.0796,0.1149
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_722.jpg,0.181236982267,0.2,0,1.066,96.8514,82.1417,0.4319,210.0791,0.1246
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_753.jpg,0.181236982267,0.2,0,1.066,96.8514,82.1417,0.4319,210.0791,0.1246
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_784.jpg,0.14491860854,0.2,0,1.0841,96.7955,82.1093,0.4249,210.0875,0.1334
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_821.jpg,0.146830250898,0.2,0,1.0859,96.7583,82.0878,0.414,210.075,0.1362
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_869.jpg,0.12705475424,0.2,0,1.0922,96.7021,82.0553,0.4012,210.1086,0.1357
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_902.jpg,0.12705475424,0.2,0,1.0922,96.7021,82.0553,0.4012,210.1086,0.1357
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_05_927.jpg,0.0344132358386,0.2,0,1.0979,96.6644,82.0335,0.394,210.1007,0.1337
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_044.jpg,-0.250045983824,0.2,0,1.1095,96.5505,81.9676,0.371,210.1232,0.1198
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_072.jpg,-0.250045983824,0.2,0,1.1095,96.5505,81.9676,0.371,210.1232,0.1198
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_105.jpg,-0.471061892018,0.2,0,1.1059,96.4931,81.9344,0.3592,210.1165,0.1091
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_152.jpg,-0.593182906853,0.2,0,1.1229,96.4351,81.901,0.3568,210.097,0.0938
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_215.jpg,-0.815470262122,0.2,0,1.1277,96.3962,81.8787,0.3546,210.0734,0.0818
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_245.jpg,-0.815470262122,0.2,0,1.1277,96.3962,81.8787,0.3546,210.0734,0.0818
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_280.jpg,-1.10581930038,0.2,0,1.1232,96.3377,81.8452,0.3497,210.0226,0.0621
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_327.jpg,-1.19599241273,0.2,0,1.1404,96.2785,81.8115,0.3553,209.9539,0.0391
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_378.jpg,-1.47091080603,0.2,0,1.1362,96.219,81.7779,0.3558,209.8622,0.0139
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_418.jpg,-1.47091080603,0.2,0,1.1362,96.219,81.7779,0.3558,209.8622,0.0139
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_450.jpg,-1.63873663545,0.2,0,1.1405,96.1791,81.7554,0.3593,209.7957,-0.002
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_478.jpg,-1.663773736,0.2,0,1.1567,96.1188,81.7215,0.3641,209.6846,359.9795
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_618.jpg,-2.16058072859,0.2,0,1.1578,96.0178,81.6652,0.3584,209.4815,359.951
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_648.jpg,-2.16058072859,0.2,0,1.1578,96.0178,81.6652,0.3584,209.4815,359.951
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_680.jpg,-2.11470546819,0.2,0,1.1663,95.9361,81.6201,0.353,209.3049,359.9296
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_720.jpg,-2.26456896902,0.2,0,1.1809,95.8742,81.5864,0.3498,209.1435,359.9113
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_774.jpg,-2.41402560885,0.2,0,1.179,95.8121,81.5529,0.3396,208.9666,359.8942
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_815.jpg,-2.41402560885,0.2,0,1.179,95.8121,81.5529,0.3396,208.9666,359.8942
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_855.jpg,-2.71260170074,0.2,0,1.1833,95.7703,81.5305,0.3342,208.8463,359.8829
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_887.jpg,-2.57131000493,0.2,0,1.1962,95.7073,81.497,0.3277,208.6609,359.8658
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_927.jpg,-2.77543783561,0.2,0,1.1997,95.6651,81.4747,0.3212,208.532,359.8551
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_969.jpg,-2.91544971041,0.2,0,1.2009,95.6014,81.4414,0.31,208.3157,359.8389
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_06_997.jpg,-2.91544971041,0.2,0,1.2009,95.6014,81.4414,0.31,208.3157,359.8389
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_028.jpg,-2.98471530407,0.2,0,1.2049,95.5587,81.4193,0.3034,208.1685,359.8278
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_075.jpg,-3.04287295139,0.2,0,1.2152,95.4941,81.3863,0.295,207.9439,359.8109
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_121.jpg,-3.18017919685,0.2,0,1.2191,95.4508,81.3644,0.2884,207.7818,359.8
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_151.jpg,-3.18017919685,0.2,0,1.2191,95.4508,81.3644,0.2884,207.7818,359.8
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_178.jpg,-3.17157916584,0.2,0,1.2211,95.3855,81.3316,0.2774,207.5226,359.7843
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_218.jpg,-3.37830444442,0.2,0,1.2251,95.3417,81.3098,0.2712,207.3495,359.774
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_274.jpg,-3.4881279836,0.2,0,1.2348,95.2755,81.2773,0.2637,207.0959,359.7597
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_305.jpg,-3.4881279836,0.2,0,1.2348,95.2755,81.2773,0.2637,207.0959,359.7597
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_339.jpg,-3.81185572309,0.2,0,1.2371,95.2089,81.2451,0.2541,206.8088,359.7451
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_370.jpg,-4.09772419028,0.2,0,1.2411,95.1642,81.2237,0.2489,206.616,359.7354
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_420.jpg,-4.2713267269,0.2,0,1.2449,95.1192,81.2025,0.2436,206.4077,359.7245
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_450.jpg,-4.2713267269,0.2,0,1.2449,95.1192,81.2025,0.2436,206.4077,359.7245
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_479.jpg,-4.43244123508,0.2,0,1.254,95.0513,81.171,0.2367,206.0757,359.7064
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_519.jpg,-4.41652139551,0.2,0,1.2578,95.0057,81.1502,0.2313,205.8372,359.6938
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_575.jpg,-4.56816209175,0.2,0,1.2604,94.9369,81.1194,0.2221,205.4557,359.6742
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_606.jpg,-4.56816209175,0.2,0,1.2604,94.9369,81.1194,0.2221,205.4557,359.6742
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_634.jpg,-4.83473528112,0.2,0,1.2691,94.8675,81.0888,0.2152,205.0856,359.6559
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_671.jpg,-5.08157938124,0.2,0,1.2729,94.821,81.0686,0.21,204.8266,359.6437
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_721.jpg,-5.30676260958,0.2,0,1.2765,94.7742,81.0487,0.2048,204.5537,359.6304
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_748.jpg,-5.30676260958,0.2,0,1.2765,94.7742,81.0487,0.2048,204.5537,359.6304
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_775.jpg,-5.37274830141,0.2,0,1.2798,94.7035,81.0193,0.1958,204.1143,359.609
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_882.jpg,-5.73467661353,0.2,0,1.2878,94.6084,80.9807,0.185,203.5182,359.581
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_923.jpg,-5.84615350559,0.2,0,1.2959,94.5123,80.9431,0.174,202.8945,359.5529
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_949.jpg,-5.84615350559,0.2,0,1.2959,94.5123,80.9431,0.174,202.8945,359.5529
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_07_979.jpg,-6.00867782753,0.2,0,1.2995,94.4639,80.9247,0.1682,202.5646,359.5376
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_019.jpg,-6.12001166323,0.2,0,1.3032,94.4152,80.9066,0.1623,202.2242,359.522
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_071.jpg,-6.20816312045,0.2,0,1.3087,94.3417,80.8799,0.1531,201.6973,359.4981
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_100.jpg,-6.20816312045,0.2,0,1.3087,94.3417,80.8799,0.1531,201.6973,359.4981
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_135.jpg,-6.42090855413,0.2,0,1.3124,94.2924,80.8625,0.1469,201.3382,359.4822
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_172.jpg,-6.50292335123,0.2,0,1.3179,94.218,80.8369,0.1374,200.7892,359.4586
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_228.jpg,-6.69520678063,0.2,0,1.3215,94.168,80.8203,0.1311,200.412,359.4424
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_257.jpg,-6.69520678063,0.2,0,1.3215,94.168,80.8203,0.1311,200.412,359.4424
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_283.jpg,-6.82760483862,0.2,0,1.3269,94.0926,80.7959,0.1214,199.8342,359.4185
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_395.jpg,-6.85868469818,0.2,0,1.3377,93.9401,80.7492,0.1026,198.6547,359.3738
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_422.jpg,-6.85868469818,0.2,0,1.3377,93.9401,80.7492,0.1026,198.6547,359.3738
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_450.jpg,-6.85868469818,0.2,0,1.3377,93.9401,80.7492,0.1026,198.6547,359.3738
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_575.jpg,-6.96222384701,0.2,0,1.352,93.7333,80.6918,0.0789,197.0108,359.3189
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_601.jpg,-6.96222384701,0.2,0,1.352,93.7333,80.6918,0.0789,197.0108,359.3189
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_631.jpg,-6.96222384701,0.2,0,1.352,93.7333,80.6918,0.0789,197.0108,359.3189
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_685.jpg,-6.89323895062,0.2,0,1.3644,93.5492,80.646,0.0617,195.55,359.2809
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_753.jpg,-6.76722975671,0.2,0,1.3679,93.4961,80.6338,0.0576,195.126,359.2713
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_786.jpg,-6.76722975671,0.2,0,1.3679,93.4961,80.6338,0.0576,195.126,359.2713
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_816.jpg,-6.86861745988,0.2,0,1.3733,93.416,80.616,0.0521,194.4926,359.2592
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_850.jpg,-6.73291086421,0.2,0,1.3768,93.3623,80.6046,0.049,194.0754,359.253
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_922.jpg,-6.75411598977,0.2,0,1.3838,93.2542,80.5829,0.0443,193.2381,359.2426
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_949.jpg,-6.75411598977,0.2,0,1.3838,93.2542,80.5829,0.0443,193.2381,359.2426
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_08_981.jpg,-6.7971810422,0.2,0,1.3892,93.1726,80.5675,0.0421,192.6122,359.2375
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_061.jpg,-6.80056530997,0.2,0,1.3962,93.063,80.5483,0.0406,191.7766,359.2329
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_111.jpg,-6.80289514127,0.2,0,1.4014,92.9802,80.5349,0.0404,191.1435,359.2304
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_146.jpg,-6.80289514127,0.2,0,1.4014,92.9802,80.5349,0.0404,191.1435,359.2304
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_188.jpg,-6.73764145073,0.2,0,1.4048,92.9248,80.5265,0.0406,190.7196,359.2293
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_275.jpg,-6.4997053839,0.2,0,1.4152,92.7573,80.5036,0.0427,189.4425,359.2279
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_312.jpg,-6.4997053839,0.2,0,1.4152,92.7573,80.5036,0.0427,189.4425,359.2279
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_346.jpg,-6.44383074291,0.2,0,1.4205,92.6729,80.4934,0.0444,188.8057,359.2287
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_381.jpg,-6.37473482037,0.2,0,1.424,92.6165,80.487,0.0459,188.3913,359.231
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_426.jpg,-6.43240691231,0.2,0,1.4274,92.5598,80.4811,0.0476,187.9799,359.2337
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_473.jpg,-6.18417914346,0.2,0,1.4327,92.4744,80.4728,0.0507,187.3713,359.2394
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_500.jpg,-6.18417914346,0.2,0,1.4327,92.4744,80.4728,0.0507,187.3713,359.2394
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_532.jpg,-6.41500496423,0.2,0,1.4361,92.4173,80.4677,0.0529,186.9638,359.243
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_574.jpg,-6.29059152474,0.2,0,1.4413,92.3313,80.4608,0.0568,186.3681,359.2508
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_631.jpg,-6.20092614016,0.2,0,1.4447,92.2737,80.4568,0.0593,185.9629,359.2547
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_656.jpg,-6.20092614016,0.2,0,1.4447,92.2737,80.4568,0.0593,185.9629,359.2547
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_694.jpg,-6.31173549007,0.2,0,1.4498,92.1871,80.4514,0.0632,185.3576,359.2612
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_739.jpg,-6.68620782692,0.2,0,1.455,92.1,80.4468,0.0671,184.7591,359.2682
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_765.jpg,-6.68620782692,0.2,0,1.455,92.1,80.4468,0.0671,184.7591,359.2682
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_799.jpg,-6.76716591475,0.2,0,1.46,92.0127,80.4432,0.0707,184.1528,359.2737
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_847.jpg,-6.91745606591,0.2,0,1.4632,91.9543,80.4414,0.0726,183.7297,359.2744
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_891.jpg,-7.18379788502,0.2,0,1.4682,91.8664,80.4396,0.0742,183.0784,359.2729
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_917.jpg,-7.18379788502,0.2,0,1.4682,91.8664,80.4396,0.0742,183.0784,359.2729
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_09_948.jpg,-6.88546120232,0.2,0,1.4715,91.8077,80.439,0.0746,182.6347,359.2702
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_063.jpg,-5.99896734679,0.2,0,1.478,91.6899,80.4392,0.0732,181.7349,359.2617
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_098.jpg,-5.79528463218,0.2,0,1.4847,91.5716,80.4413,0.0696,180.8364,359.2518
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_134.jpg,-5.79528463218,0.2,0,1.4847,91.5716,80.4413,0.0696,180.8364,359.2518
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_177.jpg,-5.21697377625,0.2,0,1.49,91.4825,80.4436,0.067,180.2294,359.2526
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_218.jpg,-5.05247615985,0.2,0,1.4934,91.4229,80.4455,0.0655,179.845,359.2551
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_284.jpg,-4.66939694621,0.2,0,1.5,91.3034,80.4506,0.0634,179.0841,359.2609
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_334.jpg,-4.42263757117,0.2,0,1.5052,91.2135,80.455,0.0634,178.5679,359.2729
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_372.jpg,-4.42263757117,0.2,0,1.5052,91.2135,80.455,0.0634,178.5679,359.2729
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_399.jpg,-4.00892673029,0.2,0,1.5086,91.1533,80.4583,0.0644,178.2505,359.2844
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_501.jpg,-3.22489427775,0.2,0,1.5186,90.972,80.47,0.0722,177.3313,359.3231
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_535.jpg,-3.22489427775,0.2,0,1.5186,90.972,80.47,0.0722,177.3313,359.3231
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_564.jpg,-2.9187263717,0.2,0,1.5236,90.8809,80.4767,0.0791,176.9198,359.349
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_595.jpg,-2.47231894467,0.2,0,1.527,90.82,80.4813,0.0851,176.6868,359.3718
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_642.jpg,-2.20995658251,0.2,0,1.5304,90.7589,80.4859,0.0924,176.4814,359.3976
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_666.jpg,-2.20995658251,0.2,0,1.5304,90.7589,80.4859,0.0924,176.4814,359.3976
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_698.jpg,-1.67316809314,0.2,0,1.5353,90.667,80.4931,0.106,176.2192,359.442
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_744.jpg,-1.00088038763,0.2,0,1.5386,90.6055,80.498,0.1167,176.0638,359.4738
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_798.jpg,-0.75933391404,0.2,0,1.5435,90.513,80.5054,0.1352,175.8798,359.5272
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_832.jpg,-0.75933391404,0.2,0,1.5435,90.513,80.5054,0.1352,175.8798,359.5272
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_859.jpg,0.0338827999492,0.2,0,1.5484,90.4202,80.5128,0.1567,175.7604,359.5878
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_10_983.jpg,1.53834157432,0.2,0,1.5565,90.2647,80.5254,0.1972,175.6002,359.6893
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_11_017.jpg,1.53834157432,0.2,0,1.5565,90.2647,80.5254,0.1972,175.6002,359.6893
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_11_041.jpg,2.01420631752,0.2,0,1.5628,90.1396,80.5351,0.2327,175.5827,359.7798
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_11_145.jpg,3.2370670818,0.2,0,1.5706,89.9826,80.547,0.2757,175.617,359.8937
